"transaction_id","transaction_datetime","customer_id","merchant_id","payment_channel","payment_method","transaction_amount","transaction_fee","currency","transaction_status","merchant_category","customer_region","device_type","is_fraud_flag","settlement_date"
"TXN104088","2024-11-06 01:09:01.866735","CUST1543","MER355","Card","Debit Card","28307.55","149.58","USD","Successful","Retail","Abuja","POS",0,"2024-11-06"
"TXN104089","2024-01-17 10:10:19.75448","CUST1077","MER345","USSD","Credit Card","27154.91","228.87","USD","Failed","Hospitality","Port Harcourt","Mobile",0,"2024-01-17"
"TXN104090","2024-09-24 23:09:54.105137","CUST1450","MER419","Bank Transfer",NULL,"24660.23","204.07","NGN","Successful",NULL,"Manchester","Mobile",0,"2024-09-24"
"TXN104091","2024-05-04 13:57:04.818681","CUST1437","MER227","Card","Debit Card","29698.35","245.32","NGN","Failed","Hospitality","Abuja","Mobile",0,"2024-05-06"
"TXN104092","2024-06-23 15:54:30.673782","CUST1549","MER445","Bank Transfer","Debit Card","15263.03","238.43","NGN","Failed","E-commerce","Port Harcourt","Mobile",0,"2024-06-25"
"TXN104093","2024-12-05 00:48:34.76393","CUST1637","MER227","USSD",NULL,"7380.28","54.44","NGN","Successful","E-commerce","Lagos","Mobile",0,"2024-12-05"
"TXN104094","2024-05-01 04:04:13.37335","CUST1023","MER326","Bank Transfer","Wallet Balance","27224.3","77.78","NGN","Successful","E-commerce","London","Mobile",0,"2024-05-06"
"TXN104095","2024-06-18 20:21:05.548716","CUST1684","MER419","Wallet","Wallet Balance","11500.76","87.06","NGN","Successful","Transport","Port Harcourt",NULL,0,"2024-06-21"
"TXN104096","2024-01-05 23:51:28.631893","CUST1377","MER267","Card","Credit Card","5001.45","247.36","NGN","Successful","Retail","Lagos","Mobile",0,"2024-01-05"
"TXN104097","2024-01-30 18:48:17.234073","CUST1667","MER320","Card",NULL,"11728.44","245.12","NGN","Failed","Retail","Port Harcourt","Mobile",0,"2024-01-30"
"TXN104098","2024-04-04 09:15:44.418026","CUST1332","MER268","Wallet","Wallet Balance","19200.59","153.65","NGN","Successful","E-commerce","Lagos","POS",0,"2024-04-04"
"TXN104099","2024-01-11 03:59:08.266533","CUST1398","MER390","Bank Transfer","Wallet Balance","39239.54","178.44","NGN","Successful","Utilities","Port Harcourt","Mobile",0,"2024-01-14"
"TXN104100","2024-08-18 10:50:52.282258","CUST1719","MER307","Bank Transfer","Wallet Balance","21872.97","249.81","NGN","Successful","Utilities","Port Harcourt","Mobile",0,"2024-08-19"
"TXN104101","2024-06-04 15:14:58.580096","CUST1384","MER230","Wallet","Wallet Balance","29588.44","100.65","NGN","Successful","E-commerce","Port Harcourt","Mobile",0,"2024-06-07"
"TXN104102","2024-07-19 01:45:07.113231","CUST1294","MER446","Card","Debit Card","26849.7","24.55","GBP","Successful","E-commerce","Manchester","Mobile",0,"2024-07-19"
"TXN104103","2024-03-04 17:54:33.654427","CUST1295","MER424","USSD","Debit Card","21198.3","149.95","NGN","Successful","E-commerce","Manchester",NULL,0,NULL
"TXN104104","2024-04-18 00:21:52.480313","CUST1023","MER344","Card","Wallet Balance","14451.02","274.98","NGN","Successful","Retail","London","POS",0,"2024-04-19"
"TXN104105","2024-08-30 07:06:08.638956","CUST1395","MER289","Card","Debit Card","8219.05","239.24","NGN","Successful","Transport","Manchester","POS",0,"2024-08-30"
"TXN104106","2024-12-18 08:03:06.692408","CUST1719","MER282","Card","Credit Card","56553.54","116.32",NULL,"Successful","Retail","Lagos","POS",0,"2024-12-19"
"TXN104107","2024-01-19 09:39:03.372319","CUST1412","MER222","Wallet","Debit Card","11957.86","28.78","NGN","Successful","Utilities","Abuja","Mobile",0,"2024-01-21"
"TXN104108","2024-11-20 23:45:59.942492","CUST1111","MER236","Card","Wallet Balance","14260.07","194.71","NGN","Successful","Retail","Lagos","Web",0,"2024-11-20"
"TXN104109","2024-07-29 13:28:45.56455","CUST1668","MER267","USSD","Debit Card","16000.5","252.0","NGN","Successful","E-commerce","Lagos","Web",0,"2024-07-30"
"TXN104110","2024-07-24 19:56:07.457205","CUST1365","MER231","Wallet","Wallet Balance","11740.08","202.84","NGN","Successful","Retail","Abuja","POS",0,"2024-07-25"
"TXN104111","2024-07-01 14:26:23.886312","CUST1202","MER425","Bank Transfer","Credit Card","23902.18","133.27","NGN","Successful","Retail","Manchester","Mobile",0,"2024-07-01"
"TXN104112","2024-01-26 07:53:31.893074","CUST1616","MER391","Bank Transfer","Debit Card","11885.49","45.77","USD","Successful","E-commerce","Abuja","Mobile",0,"2024-01-27"
"TXN104113","2024-02-02 19:19:16.396352","CUST1696","MER316","Bank Transfer","Credit Card","14041.4","274.12","NGN","Successful","Retail","Port Harcourt","Mobile",1,"2024-02-04"
"TXN104114","2024-08-07 07:59:21.010465","CUST1563","MER344","Card","Debit Card","11252.78","90.03","NGN","Successful","E-commerce","Abuja","Mobile",0,"2024-08-12"
"TXN104115","2024-05-04 10:47:49.508792","CUST1226","MER307","Bank Transfer","Debit Card","13834.22","75.04","NGN","Successful","Hospitality","Port Harcourt","Web",0,"2024-05-05"
"TXN104116","2024-11-30 19:16:05.747594","CUST1780","MER376","USSD","Debit Card","7114.56","246.63","NGN","Successful","Utilities","London","Mobile",0,"2024-12-02"
"TXN104117","2024-05-28 09:43:59.186168","CUST1625","MER321",NULL,"Debit Card","5879.19","294.55","GBP","Successful","E-commerce","Lagos","Mobile",0,"2024-05-28"
"TXN104118","2024-02-22 07:08:44.081646","CUST1705","MER445","Wallet",NULL,"44395.79","201.45","USD","Successful","E-commerce","Manchester","Web",0,"2024-02-22"
"TXN104119","2024-09-17 20:56:13.13332","CUST1247","MER354","Wallet","Debit Card","29688.31","191.2","NGN","Successful","Retail","Lagos","Mobile",0,"2024-09-20"
"TXN104120","2024-04-17 01:46:33.498564","CUST1339","MER222","Wallet","Wallet Balance","40217.81","102.63","NGN","Failed","Utilities","Manchester","Mobile",0,"2024-04-17"
"TXN104121","2024-07-10 19:07:11.612776","CUST1463","MER369","Bank Transfer","Debit Card","42427.45","15.92","GBP","Successful","Transport","Lagos",NULL,0,"2024-07-10"
"TXN104122","2024-09-11 17:00:54.723691","CUST1650","MER431","USSD","Credit Card","9023.26","65.62","NGN","Successful","Retail","Abuja","Web",0,"2024-09-11"
"TXN104123","2024-11-24 14:18:49.010869","CUST1794","MER302","Wallet","Debit Card","39155.29","179.48","NGN","Successful","Retail",NULL,"Web",0,"2024-11-24"
"TXN104124","2024-10-16 03:35:41.519266","CUST1651","MER353","Bank Transfer","Wallet Balance","32930.16","166.98979053227362","GBP","Successful","Utilities","Port Harcourt","POS",0,"2024-10-17"
"TXN104125","2024-09-03 20:55:22.636434","CUST1005","MER252",NULL,"Wallet Balance","13754.66","266.31","NGN","Successful","E-commerce","Port Harcourt","Mobile",0,"2024-09-06"
"TXN104126","2024-09-05 01:35:12.040013","CUST1391","MER212","Bank Transfer","Wallet Balance","21734.53","64.56","NGN","Successful","Hospitality","Port Harcourt","Mobile",0,"2024-09-05"
"TXN104127","2024-12-11 06:17:59.574196","CUST1045","MER320","USSD","Debit Card","29061.27","161.41","NGN","Successful","Transport","Lagos","Mobile",0,"2024-12-11"
"TXN104128","2024-04-17 23:25:08.738651","CUST1494","MER347","USSD","Wallet Balance","25270.9","158.48","GBP","Pending","Transport","Lagos","Mobile",0,"2024-04-20"
"TXN104129","2024-01-01 09:44:31.002571","CUST1058","MER253",NULL,"Debit Card","16082.84","185.14","NGN","Successful","E-commerce","Lagos","Web",0,"2024-01-01"
"TXN104130","2024-04-09 06:19:18.985182","CUST1107","MER346","Card","Debit Card","19388.19","104.96","NGN","Pending","E-commerce","Lagos","Mobile",0,"2024-04-12"
"TXN104131","2024-03-20 12:43:42.547909","CUST1427","MER240","USSD","Debit Card","23379.09","263.32","USD","Failed","Retail","Manchester","Mobile",0,"2024-03-23"
"TXN104132","2024-08-29 13:40:15.476155","CUST1004","MER437","Bank Transfer","Debit Card","13467.07","138.85","USD","Failed","Retail","Manchester","POS",0,NULL
"TXN104133","2024-08-19 07:18:49.010206","CUST1148","MER394","Card","Credit Card","25019.67","213.04","NGN","Failed","Utilities","Lagos","Mobile",0,"2024-08-19"
"TXN104134","2024-08-04 14:43:18.164976","CUST1302","MER385","Wallet","Wallet Balance","10572.41","194.41","NGN","Successful","Transport","London",NULL,0,"2024-08-04"
"TXN104135","2024-01-06 22:17:33.225053","CUST1445","MER425","Bank Transfer","Debit Card","39924.18","43.98","NGN","Successful","E-commerce","Lagos","Mobile",0,"2024-01-08"
"TXN104136","2024-09-23 00:05:44.725156","CUST1760","MER447","USSD","Debit Card","31995.84","190.57","NGN","Successful","Utilities","Lagos","Web",0,"2024-09-24"
"TXN104137","2024-04-28 02:07:35.088142","CUST1702","MER245","Card","Debit Card","29433.3","169.7","NGN","Successful","Retail","London","POS",0,"2024-04-29"
"TXN104138","2024-08-30 17:53:25.669313","CUST1269","MER218","Bank Transfer","Wallet Balance","22378.94","270.6","USD","Successful","Retail","Lagos","POS",0,"2024-08-31"
"TXN104139","2024-07-22 03:37:37.321244","CUST1581","MER414","USSD","Credit Card","20297.35","265.45","NGN","Failed","Hospitality","Lagos","Mobile",0,"2024-07-23"
"TXN104140","2024-05-05 02:19:22.464294","CUST1673","MER270","Bank Transfer","Debit Card","32742.27","53.78","NGN","Successful","Retail","London","Mobile",NULL,"2024-05-05"
"TXN104141","2024-02-19 02:53:17.159395","CUST1249","MER394","Card","Wallet Balance","7673.22","33.69","NGN","Successful","Retail",NULL,"Mobile",0,"2024-02-20"
"TXN104142","2024-02-04 11:06:34.356621","CUST1161","MER208",NULL,"Credit Card","9673.1","95.43","NGN","Successful","E-commerce","Port Harcourt","Web",0,"2024-02-04"
"TXN104143","2024-10-30 12:06:02.153027","CUST1335","MER421","Bank Transfer","Credit Card","25403.99","296.12","NGN","Successful","E-commerce","Lagos","Mobile",0,"2024-10-30"
"TXN104144","2024-12-01 05:09:44.887084","CUST1743","MER348","USSD","Credit Card","17082.34","16.26","USD","Successful","Utilities","Abuja","Web",0,"2024-12-02"
"TXN104145","2024-08-25 04:08:35.842759","CUST1267","MER402","Bank Transfer","Credit Card","11773.78","205.14","NGN","Successful","Utilities","Port Harcourt","Mobile",0,"2024-08-26"
"TXN104146","2024-02-07 18:04:58.24624","CUST1169","MER303","Bank Transfer","Wallet Balance","34269.62","186.47","NGN","Failed",NULL,"London","Mobile",0,"2024-02-08"
"TXN104147","2024-05-26 17:45:30.311788","CUST1176","MER358","Bank Transfer","Debit Card","19041.72","197.51","NGN","Successful","Retail","Manchester","Mobile",0,"2024-05-27"
"TXN104148","2024-09-23 01:30:26.614516","CUST1257","MER305","Bank Transfer","Debit Card","21694.01","73.3","NGN","Successful","Utilities","Manchester","POS",0,"2024-09-23"
"TXN104149","2024-10-11 15:13:51.398142","CUST1333","MER308","Bank Transfer","Debit Card","34787.46","75.75","NGN","Successful","Utilities","Manchester","Web",0,"2024-10-12"
"TXN104150","2024-02-13 03:35:42.472572","CUST1471","MER448","Bank Transfer","Credit Card","15922.2","134.89","NGN","Pending","Retail","Port Harcourt","Mobile",0,"2024-02-13"
"TXN104151","2024-01-01 00:16:08.749508","CUST1129","MER267","Bank Transfer","Wallet Balance","53110.72","37.8","NGN","Successful","Transport","Abuja","Web",0,"2024-01-01"
"TXN104152","2024-09-16 22:19:13.878891","CUST1016","MER422","Card","Debit Card","8202.37","31.64","NGN","Successful","E-commerce","Port Harcourt","Mobile",0,"2024-09-17"
"TXN104153","2024-05-10 03:46:57.005901","CUST1325","MER259","Bank Transfer","Debit Card","34141.94","35.62","NGN","Reversed","Transport","Port Harcourt","Web",0,"2024-05-10"
"TXN104154","2024-04-02 21:15:23.273913","CUST1703","MER433","Card","Wallet Balance","12289.69","176.16","NGN","Successful","Hospitality","Lagos","Mobile",0,"2024-04-02"
"TXN104155","2024-01-05 16:58:54.607282","CUST1044","MER323","Card","Wallet Balance","30877.89","125.35","NGN","Successful","Utilities","Abuja","Web",0,"2024-01-07"
"TXN104156","2024-07-16 05:01:22.091631","CUST1515","MER215","Wallet","Wallet Balance","10701.35","95.15","NGN","Successful","E-commerce","Lagos","Web",0,"2024-07-16"
"TXN104157","2024-11-06 16:04:49.592394","CUST1112","MER207","USSD","Credit Card","5825.76","101.59","NGN","Successful","E-commerce","Manchester","Mobile",0,"2024-11-06"
"TXN104158","2024-12-15 12:51:11.596852","CUST1228","MER328","USSD","Wallet Balance","31126.48","70.11","GBP","Failed","E-commerce","Lagos","Mobile",0,"2024-12-20"
"TXN104159","2024-07-25 11:55:32.762541","CUST1451","MER289","Bank Transfer","Debit Card","13808.89","129.34","NGN","Successful","E-commerce","London","Mobile",0,"2024-07-28"
"TXN104160","2024-07-06 18:40:52.431605","CUST1080","MER203","Wallet","Debit Card","6015.75","68.89","NGN","Pending","E-commerce","Abuja","Mobile",0,"2024-07-06"
"TXN104161","2024-02-01 01:05:38.172789","CUST1376","MER242","USSD","Debit Card","32032.57","212.43","NGN","Successful","Utilities","London",NULL,0,"2024-02-03"
"TXN104162","2024-07-19 08:07:32.669447","CUST1786","MER357","Wallet","Wallet Balance","20208.63","45.94","NGN","Successful","Utilities","Lagos","Mobile",0,"2024-07-20"
"TXN104163","2024-05-18 16:37:00.234253","CUST1035","MER347","Bank Transfer","Debit Card","13776.4","284.99","USD","Successful","Retail","London","Mobile",0,"2024-05-18"
"TXN104164","2024-08-09 14:30:18.217944","CUST1799","MER364",NULL,"Credit Card","22424.45","36.05","NGN","Successful","E-commerce","Lagos","Web",1,"2024-08-10"
"TXN104165","2024-05-21 21:14:34.106635","CUST1144","MER366","Wallet","Credit Card","15842.52","283.6","NGN","Successful","Transport","Abuja","Mobile",NULL,"2024-05-21"
"TXN104166","2024-03-28 17:01:13.157131","CUST1417","MER344","Wallet","Debit Card","14586.25","251.66","NGN","Successful","Utilities","Lagos","Mobile",0,"2024-03-31"
"TXN104167","2024-02-04 15:53:44.919602","CUST1198","MER274","Card","Wallet Balance","28858.14","207.41","NGN","Successful","Retail","Abuja","Mobile",0,"2024-02-06"
"TXN104168","2024-04-24 22:41:08.068555","CUST1713","MER329","Card","Debit Card","20358.08","274.57","NGN","Pending","E-commerce","London","Web",0,"2024-04-25"
"TXN104169","2024-02-05 06:36:31.494099","CUST1169","MER222","Card","Debit Card","10221.8","50.37","NGN","Successful",NULL,"London","Web",0,"2024-02-05"
"TXN104170","2024-03-05 13:37:02.241185","CUST1480","MER263","Card","Wallet Balance","17410.55","61.13","NGN","Successful","E-commerce","Lagos","POS",0,NULL
"TXN104171","2024-12-26 09:03:53.096965","CUST1162","MER394","Wallet","Debit Card","28592.95","83.12","USD","Successful","Utilities","Abuja","Mobile",0,"2024-12-26"
"TXN104172","2024-06-11 02:20:49.770607","CUST1554","MER307","Card","Wallet Balance","7978.66","81.0","NGN","Failed","Utilities","Manchester","Mobile",0,"2024-06-11"
"TXN104173","2024-07-13 03:11:48.028502","CUST1160","MER225","Card","Wallet Balance","36156.96","100.15","NGN","Successful","Transport","Port Harcourt","POS",0,"2024-07-13"
"TXN104174","2024-11-14 20:53:53.922257","CUST1773","MER409","Card","Wallet Balance","19895.05","176.93","NGN","Successful","Retail","Lagos","Web",0,"2024-11-14"
"TXN104175","2024-12-29 09:11:00.845874","CUST1003","MER408","Card","Wallet Balance","18908.67","18.17","USD","Pending","Transport","Lagos",NULL,0,"2024-12-29"
"TXN104176","2024-07-31 16:34:42.874534","CUST1277","MER443","Card","Debit Card","19532.85","120.86","NGN","Pending","Transport","Port Harcourt","Mobile",0,NULL
"TXN104177","2024-10-23 13:16:14.420449","CUST1108","MER364","Wallet","Credit Card","45697.19","81.45","NGN","Successful","Hospitality","Lagos","Mobile",0,"2024-10-23"
"TXN104178","2024-04-29 08:00:12.143481","CUST1725","MER294","Bank Transfer","Debit Card","17486.44","185.92","NGN","Pending","Transport","Port Harcourt","Mobile",0,"2024-05-01"
"TXN104179","2024-04-21 14:19:01.442058","CUST1195","MER393","Card","Debit Card","13900.98","295.7","NGN","Successful","Utilities","Port Harcourt","Mobile",0,"2024-04-21"
"TXN104180","2024-05-26 23:41:04.545285","CUST1277","MER313","Bank Transfer","Debit Card","16048.56","496.2584495179594","NGN","Failed","Hospitality","Lagos","Mobile",0,"2024-05-28"
"TXN104181","2024-09-02 11:09:49.035676","CUST1746","MER390","Bank Transfer","Debit Card","31117.86","133.45","NGN","Successful","Utilities","Port Harcourt","Mobile",0,"2024-09-02"
"TXN104182","2024-09-05 23:59:57.112349","CUST1514","MER340","Card","Wallet Balance","26061.03","116.79","NGN","Successful","Retail","London","Mobile",0,"2024-09-05"
"TXN104183","2024-04-25 01:29:50.811105","CUST1123","MER279","USSD","Debit Card","17664.75","237.64","USD","Reversed","Transport","Abuja","POS",0,NULL
"TXN104184","2024-02-18 14:55:08.167573","CUST1479","MER337","USSD","Credit Card","59519.25","30.87","NGN","Successful","Transport","Lagos","Mobile",0,"2024-02-18"
"TXN104185","2024-08-18 19:47:28.343896","CUST1134","MER233","USSD","Debit Card","24751.46","288.33","NGN","Successful","E-commerce","London","Mobile",0,"2024-08-18"
"TXN104186","2024-02-16 20:08:04.389985","CUST1397","MER357","USSD","Credit Card","9279.45","131.2","NGN","Successful","Retail","Lagos",NULL,0,"2024-02-17"
"TXN104187","2024-07-30 03:35:39.73952","CUST1161","MER340","Card",NULL,"3370.46","100.97","NGN","Successful","E-commerce","London","Mobile",0,"2024-07-30"
"TXN104188","2024-09-10 02:22:40.230384","CUST1399","MER429",NULL,"Debit Card","26276.02","292.48","NGN","Successful","Hospitality","Manchester","Mobile",0,"2024-09-12"
"TXN104189","2024-09-12 17:21:24.150295","CUST1594","MER220","Wallet","Credit Card","14577.98","281.4","NGN","Successful","Transport",NULL,"POS",0,"2024-09-12"
"TXN104190","2024-10-02 00:24:56.481761","CUST1216","MER270","Wallet","Debit Card","5664.77","196.16","NGN","Reversed","Retail","Abuja","Mobile",0,"2024-10-07"
"TXN104191","2024-11-14 14:14:54.718495","CUST1775","MER445","Card","Debit Card","16429.03","15.37","NGN","Successful","Utilities","Port Harcourt","POS",0,"2024-11-17"
"TXN104192","2024-07-01 11:38:26.770602","CUST1714","MER424","Wallet","Credit Card","27389.75","227.08","NGN","Failed","Transport","Manchester","Web",0,"2024-07-01"
"TXN104193","2024-09-23 12:58:58.441005","CUST1278","MER304","Wallet","Wallet Balance","15637.61","107.31","NGN","Successful","Utilities","Lagos","Mobile",0,"2024-09-23"
"TXN104194","2024-08-13 23:57:11.382497","CUST1758","MER441","Wallet","Debit Card","17104.99","122.6","NGN","Successful","Utilities","Lagos","POS",0,"2024-08-16"
"TXN104195","2024-03-09 02:57:57.14146","CUST1661","MER308","Card","Debit Card","3094.16","56.04","NGN","Successful","Transport","Abuja","Web",0,"2024-03-10"
"TXN104196","2024-01-10 09:02:28.640602","CUST1520","MER281","USSD","Debit Card","26309.6","161.8","NGN","Pending","Hospitality","Manchester","Web",0,"2024-01-11"
"TXN104197","2024-04-13 20:34:57.138708","CUST1213","MER295",NULL,"Wallet Balance","4683.54","225.92","NGN","Successful","Transport","Abuja","Mobile",0,"2024-04-13"
"TXN104198","2024-06-10 16:58:30.963063","CUST1728","MER342","USSD","Wallet Balance","11693.39","89.17","NGN","Successful","Transport","Abuja","Mobile",0,"2024-06-11"
"TXN104199","2024-08-13 05:50:53.063502","CUST1492","MER265","Bank Transfer","Credit Card","21037.09","282.23","NGN","Successful","Hospitality","Port Harcourt","Mobile",0,"2024-08-13"
"TXN104200","2024-11-06 05:38:37.446749","CUST1608","MER411","Wallet","Credit Card","10062.56","66.47","USD","Pending","Retail","Port Harcourt","Mobile",0,"2024-11-06"
"TXN104201","2024-03-12 15:06:44.922046","CUST1588","MER354","Bank Transfer","Wallet Balance","11569.21","29.22","USD","Successful","Retail","Lagos","Mobile",0,"2024-03-14"
"TXN104202","2024-02-15 19:48:58.174238","CUST1138","MER394","Bank Transfer","Wallet Balance","20423.75","196.87",NULL,"Successful","Hospitality","Port Harcourt","Mobile",0,"2024-02-20"
"TXN104203","2024-12-17 16:05:03.62355","CUST1764","MER294","Bank Transfer","Wallet Balance","21484.85","256.3","NGN","Pending","Retail","Port Harcourt","Mobile",0,"2024-12-22"
"TXN104204","2024-02-09 10:28:13.224494","CUST1600","MER439","Wallet","Wallet Balance","18017.79","286.41","NGN","Successful","Retail","Port Harcourt","Mobile",0,"2024-02-12"
"TXN104205","2024-06-23 15:34:54.3869","CUST1504","MER273","Card","Credit Card","2812.62","232.48","NGN","Pending","Utilities","London","Mobile",0,"2024-06-25"
"TXN104206","2024-08-01 17:32:17.751225","CUST1270","MER265","Bank Transfer","Credit Card","3822.84","67.9","NGN","Pending","Retail","Abuja","Web",NULL,"2024-08-01"
"TXN104207","2024-07-16 14:26:23.737737","CUST1512","MER289","USSD","Wallet Balance","31103.68","293.52","NGN","Successful","Utilities","Manchester","Mobile",0,"2024-07-16"
"TXN104208","2024-02-01 09:38:30.104191","CUST1438","MER390","Wallet","Wallet Balance","13572.81","276.64","NGN","Successful","Transport","Abuja","Mobile",0,"2024-02-02"
"TXN104209","2024-01-21 19:33:20.760018","CUST1061","MER219","Bank Transfer","Debit Card","65605.13","177.65135102653906","NGN","Successful","Utilities","Abuja","Mobile",0,"2024-01-21"
"TXN104210","2024-02-08 12:02:05.368411","CUST1710","MER390","Wallet","Debit Card","20489.72","172.05","NGN","Reversed","Retail","London","POS",0,"2024-02-09"
"TXN104211","2024-08-01 17:44:53.198607","CUST1007","MER427","Wallet",NULL,"52511.45","171.1",NULL,"Successful","Hospitality","London","Web",0,"2024-08-01"
"TXN104212","2024-07-17 16:27:40.376436","CUST1104","MER294","Card","Debit Card","15480.84","138.34","NGN","Failed","Retail","Port Harcourt","POS",0,"2024-07-19"
"TXN104213","2024-03-26 07:34:09.617671","CUST1027","MER370","Bank Transfer","Wallet Balance","12434.46","295.44","NGN","Successful","Utilities","Lagos","Web",0,"2024-03-26"
"TXN104214","2024-08-20 18:54:05.337243","CUST1243","MER329","Card","Debit Card","26518.98","27.29","NGN","Successful","Hospitality","Lagos","Mobile",0,"2024-08-22"
"TXN104215","2024-10-26 07:47:28.744827","CUST1074","MER342","Card","Debit Card","34979.48","191.89","USD","Successful","Transport","Lagos","Mobile",0,NULL
"TXN104216","2024-01-16 04:13:54.077722","CUST1251","MER242","Bank Transfer","Debit Card","15536.48","69.54","NGN","Successful","Retail","Lagos","Web",0,"2024-01-19"
"TXN104217","2024-06-30 19:37:05.899731","CUST1582","MER386","Wallet","Debit Card","25982.89","162.93","NGN","Successful","Retail","Port Harcourt","Mobile",0,"2024-06-30"
"TXN104218","2024-09-08 14:21:33.15607","CUST1128","MER450","Wallet","Debit Card","4705.75","236.12","NGN","Successful",NULL,"London","Mobile",0,"2024-09-08"
"TXN104219","2024-04-02 02:15:08.93207","CUST1403","MER326","Card","Credit Card","9270.01","81.55","NGN","Successful","E-commerce","Port Harcourt","Web",0,NULL
"TXN104220","2024-04-22 08:04:23.269325","CUST1535","MER420","Card","Wallet Balance","22891.87","124.07","NGN","Successful","Hospitality","Lagos","Mobile",0,"2024-04-23"
"TXN104221","2024-08-11 23:28:04.908673","CUST1158","MER387","Bank Transfer",NULL,"13637.94","285.72",NULL,"Successful","E-commerce","Lagos","POS",0,"2024-08-12"
"TXN104222","2024-11-23 17:54:47.414042","CUST1706","MER230","Bank Transfer","Debit Card","21003.76","230.83","NGN","Successful","Transport","Port Harcourt","Mobile",0,"2024-11-28"
"TXN104223","2024-10-22 14:56:16.518672","CUST1742","MER308","Card","Credit Card","23128.5","176.09","NGN","Successful","Retail","London","Web",0,"2024-10-23"
"TXN104224","2024-07-31 20:13:14.589525","CUST1145","MER442","Wallet","Credit Card","25726.54","74.38","USD","Successful","Hospitality","Manchester",NULL,0,"2024-07-31"
"TXN104225","2024-09-23 12:44:32.091193","CUST1633","MER339","Wallet","Credit Card","30693.01","133.34","NGN","Failed","Transport",NULL,"Web",0,"2024-09-24"
"TXN104226","2024-05-13 03:50:41.420473","CUST1346","MER379","Bank Transfer","Credit Card","31145.57","234.48","NGN","Successful","Transport","Manchester","Mobile",0,"2024-05-14"
"TXN104227","2024-08-21 22:51:28.894122","CUST1592","MER300","Wallet","Debit Card","7832.1","247.96","NGN","Reversed","Utilities","Abuja","POS",1,"2024-08-21"
"TXN104228","2024-06-19 03:45:02.657799","CUST1003","MER337","Bank Transfer","Debit Card","15747.8","80.94","USD","Successful","Retail","London","Web",0,"2024-06-19"
"TXN104229","2024-03-10 07:50:25.999326","CUST1643","MER233","USSD","Debit Card","15416.11","202.0","NGN","Failed","Transport","Lagos","Mobile",0,"2024-03-10"
"TXN104230","2024-09-13 03:13:38.204993","CUST1094","MER331","Bank Transfer","Debit Card","16860.52","37.55","NGN","Successful","Utilities","Lagos","POS",0,NULL
"TXN104231","2024-07-22 02:37:48.803432","CUST1092","MER313","Card","Wallet Balance","14530.69","16.73","NGN","Successful","Retail","Lagos","Mobile",0,"2024-07-22"
"TXN104232","2024-05-10 21:31:30.208488","CUST1004","MER310","Wallet","Debit Card","17593.37","524.1520670901655","USD","Successful","Retail","Lagos","Mobile",0,"2024-05-10"
"TXN104233","2024-11-28 15:19:52.69832","CUST1406","MER292","Bank Transfer","Wallet Balance","11312.24","75.07","NGN","Successful","Utilities","Lagos","Mobile",0,"2024-11-28"
"TXN104234","2024-01-08 15:22:58.339784","CUST1121","MER318","USSD","Wallet Balance","29479.93","32.88","NGN","Successful","Utilities","Manchester","Web",0,"2024-01-11"
"TXN104235","2024-04-25 06:10:22.097804","CUST1537","MER241","Bank Transfer",NULL,"23151.67","221.65","NGN","Successful","Retail","Abuja","Mobile",0,"2024-04-25"
"TXN104236","2024-01-21 18:16:51.760316","CUST1520","MER371","Card","Wallet Balance","11230.05","154.41","NGN","Successful","Retail","London","Web",0,"2024-01-21"
"TXN104237","2024-10-06 18:46:45.444365","CUST1305","MER364","Card","Debit Card","17818.21","240.92","USD","Successful",NULL,"Manchester","Mobile",0,"2024-10-06"
"TXN104238","2024-09-13 06:27:40.672933","CUST1295","MER413","Bank Transfer","Credit Card","49420.05","202.54","NGN","Failed","Retail",NULL,"Mobile",0,"2024-09-13"
"TXN104239","2024-04-30 22:38:43.570069","CUST1110","MER394","USSD","Debit Card","8167.88","221.64","USD","Successful","Retail","Manchester",NULL,0,"2024-04-30"
"TXN104240","2024-09-03 14:48:25.284002","CUST1110","MER232","Card","Wallet Balance","9502.27","99.13","NGN","Successful","Transport","London","Mobile",0,"2024-09-05"
"TXN104241","2024-05-24 12:24:36.365315","CUST1331","MER256","USSD","Wallet Balance","30309.06","86.35","NGN","Successful","Retail","Abuja","Mobile",1,"2024-05-25"
"TXN104242","2024-10-03 00:46:59.566298","CUST1576","MER310","USSD","Wallet Balance","43166.4","184.25","USD","Successful","Utilities","Port Harcourt","Mobile",0,"2024-10-03"
"TXN104243","2024-06-14 18:38:55.988065","CUST1552","MER421","USSD","Debit Card","21552.61","68.02","NGN","Successful","Hospitality","London","Web",0,"2024-06-14"
"TXN104244","2024-05-30 11:34:13.496899","CUST1515","MER303","Bank Transfer","Wallet Balance","18559.17","246.47","NGN","Successful","Transport","Manchester","Web",0,"2024-06-01"
"TXN104245","2024-12-07 04:14:02.614839","CUST1754","MER240","Wallet","Debit Card","7052.67","161.65","GBP","Successful","E-commerce",NULL,"POS",1,"2024-12-08"
"TXN104246","2024-04-01 13:42:03.294153","CUST1221","MER210","Bank Transfer","Debit Card","12862.24","75.83","NGN","Successful","Hospitality","London","Mobile",0,"2024-04-01"
"TXN104247","2024-02-13 23:07:07.314132","CUST1111","MER429","Bank Transfer","Wallet Balance","12399.8","191.3","NGN","Successful","Retail","Abuja","Mobile",0,"2024-02-13"
